layer,meteo__open_meteo_10_0853_105_8678__agent_name,meteo__open_meteo_10_0853_105_8678__context__hour_of_day,meteo__open_meteo_10_0853_105_8678__context__is_day,meteo__open_meteo_10_0853_105_8678__context__provider,meteo__open_meteo_10_0853_105_8678__context__timezone,meteo__open_meteo_10_0853_105_8678__context__weather_code,meteo__open_meteo_10_0853_105_8678__flags__heat_stress,meteo__open_meteo_10_0853_105_8678__flags__humidity_alert,meteo__open_meteo_10_0853_105_8678__flags__rain_event,meteo__open_meteo_10_0853_105_8678__flags__sensor_fault_possible,meteo__open_meteo_10_0853_105_8678__handoff__ready,meteo__open_meteo_10_0853_105_8678__handoff__reason,meteo__open_meteo_10_0853_105_8678__health__confidence,meteo__open_meteo_10_0853_105_8678__health__severity,meteo__open_meteo_10_0853_105_8678__health__status,meteo__open_meteo_10_0853_105_8678__perception__cloud_cover_high_pct,meteo__open_meteo_10_0853_105_8678__perception__cloud_cover_pct,meteo__open_meteo_10_0853_105_8678__perception__dew_point_c,meteo__open_meteo_10_0853_105_8678__perception__et0_mm,meteo__open_meteo_10_0853_105_8678__perception__humidity_air_pct,meteo__open_meteo_10_0853_105_8678__perception__is_day,meteo__open_meteo_10_0853_105_8678__perception__precipitation_mm,meteo__open_meteo_10_0853_105_8678__perception__rain_mm,meteo__open_meteo_10_0853_105_8678__perception__sensor_quality,meteo__open_meteo_10_0853_105_8678__perception__soil_temp_0_7cm_c,meteo__open_meteo_10_0853_105_8678__perception__temp_air_c,meteo__open_meteo_10_0853_105_8678__perception__weather_code,meteo__open_meteo_10_0853_105_8678__sensor_type,meteo__open_meteo_10_0853_105_8678__signals__heat_stress,meteo__open_meteo_10_0853_105_8678__signals__humidity_alert,meteo__open_meteo_10_0853_105_8678__signals__humidity_trend_24h,meteo__open_meteo_10_0853_105_8678__signals__precipitation_delta_24h,meteo__open_meteo_10_0853_105_8678__signals__rain_event,meteo__open_meteo_10_0853_105_8678__signals__sensor_confidence,meteo__open_meteo_10_0853_105_8678__source_event_key,meteo__open_meteo_10_0853_105_8678__source_path,meteo__open_meteo_10_0853_105_8678__summary,npk__npk_7in1_1__agent_name,npk__npk_7in1_1__context__battery_v,npk__npk_7in1_1__context__hour_of_day,npk__npk_7in1_1__context__sample_interval_ms,npk__npk_7in1_1__context__soil_moisture_trend_24h,npk__npk_7in1_1__context__transport,npk__npk_7in1_1__flags__dry_soil_reliability_risk,npk__npk_7in1_1__flags__nutrient_imbalance,npk__npk_7in1_1__flags__ph_out_of_band,npk__npk_7in1_1__flags__possible_leaching,npk__npk_7in1_1__flags__salinity_risk_high,npk__npk_7in1_1__flags__sensor_fault_possible,npk__npk_7in1_1__handoff__ready,npk__npk_7in1_1__handoff__reason,npk__npk_7in1_1__health__confidence,npk__npk_7in1_1__health__severity,npk__npk_7in1_1__health__status,npk__npk_7in1_1__perception__k_ppm,npk__npk_7in1_1__perception__n_ppm,npk__npk_7in1_1__perception__p_ppm,npk__npk_7in1_1__perception__sensor_quality,npk__npk_7in1_1__perception__soil_ec_us_cm,npk__npk_7in1_1__perception__soil_humidity_pct,npk__npk_7in1_1__perception__soil_ph,npk__npk_7in1_1__perception__soil_temp_c,npk__npk_7in1_1__sensor_type,npk__npk_7in1_1__signals__dry_soil_reliability_risk,npk__npk_7in1_1__signals__nutrient_balance_index,npk__npk_7in1_1__signals__ph_out_of_band,npk__npk_7in1_1__signals__ph_shift_24h,npk__npk_7in1_1__signals__possible_leaching,npk__npk_7in1_1__signals__salinity_risk,npk__npk_7in1_1__signals__sensor_confidence,npk__npk_7in1_1__signals__soil_moisture_trend,npk__npk_7in1_1__source_event_key,npk__npk_7in1_1__source_path,npk__npk_7in1_1__summary,observed_at_hour_local,schema_version,sht30__sht30_1__agent_name,sht30__sht30_1__context__battery_v,sht30__sht30_1__context__hour_of_day,sht30__sht30_1__context__macro_humidity_trend_24h,sht30__sht30_1__context__sample_interval_ms,sht30__sht30_1__context__transport,sht30__sht30_1__flags__condensation_risk,sht30__sht30_1__flags__heat_stress,sht30__sht30_1__flags__humidity_spike,sht30__sht30_1__flags__sensor_fault_possible,sht30__sht30_1__handoff__ready,sht30__sht30_1__handoff__reason,sht30__sht30_1__health__confidence,sht30__sht30_1__health__severity,sht30__sht30_1__health__status,sht30__sht30_1__perception__humidity_air_pct,sht30__sht30_1__perception__sensor_quality,sht30__sht30_1__perception__temp_air_c,sht30__sht30_1__sensor_type,sht30__sht30_1__signals__air_stress_score,sht30__sht30_1__signals__condensation_risk,sht30__sht30_1__signals__macro_humidity_trend,sht30__sht30_1__signals__sensor_confidence,sht30__sht30_1__signals__temp_trend_8h,sht30__sht30_1__signals__weather_driven_likelihood,sht30__sht30_1__source_event_key,sht30__sht30_1__source_path,sht30__sht30_1__summary,source_count,sources_present,ts_hour_bucket
layer2_5,meteo_agent,00,0.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,30.0,22.187,0.0322,81.0299,0.0,0.0,0.0,0.92,27.587,25.687,1.0,open_meteo_hourly,False,False,stable,0.0,False,0.92,1773594000,weather/open_meteo_10.0853_105.8678/2026-03-16/1773594000,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T00:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773594000
layer2_5,meteo_agent,01,0.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,31.0,21.937,0.0289,82.2115,0.0,0.0,0.0,0.92,26.987,25.187,1.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773597600,weather/open_meteo_10.0853_105.8678/2026-03-16/1773597600,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T01:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773597600
layer2_5,meteo_agent,02,0.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,23.0,21.937,0.029,82.2115,0.0,0.0,0.0,0.92,26.937,25.187,1.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773601200,weather/open_meteo_10.0853_105.8678/2026-03-16/1773601200,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T02:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773601200
layer2_5,meteo_agent,03,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,16.0,21.787,0.0277,82.6849,0.0,0.0,0.0,0.92,26.737,24.937,0.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773604800,weather/open_meteo_10.0853_105.8678/2026-03-16/1773604800,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T03:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773604800
layer2_5,meteo_agent,04,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,11.0,21.587,0.0313,81.1947,0.0,0.0,0.0,0.92,26.737,25.037,0.0,open_meteo_hourly,False,False,stable,0.0,False,0.92,1773608400,weather/open_meteo_10.0853_105.8678/2026-03-16/1773608400,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T04:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773608400
layer2_5,meteo_agent,05,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,14.0,21.387,0.0239,83.383,0.0,0.0,0.0,0.92,26.137,24.387,0.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773612000,weather/open_meteo_10.0853_105.8678/2026-03-16/1773612000,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T05:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773612000
layer2_5,meteo_agent,06,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,3.0,21.137,0.0275,81.8689,0.0,0.0,0.0,0.92,26.087,24.437,0.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773615600,weather/open_meteo_10.0853_105.8678/2026-03-16/1773615600,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T06:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773615600
layer2_5,meteo_agent,07,1.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,8.0,22.237,0.0787,75.7166,1.0,0.0,0.0,0.92,27.937,26.887,0.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773619200,weather/open_meteo_10.0853_105.8678/2026-03-16/1773619200,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T07:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773619200
layer2_5,meteo_agent,08,1.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,5.0,22.337,0.215,72.9017,1.0,0.0,0.0,0.92,27.937,27.637,0.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773622800,weather/open_meteo_10.0853_105.8678/2026-03-16/1773622800,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T08:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773622800
layer2_5,meteo_agent,09,1.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,8.0,22.237,0.3439,70.3757,1.0,0.0,0.0,0.92,28.087,28.137,0.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773626400,weather/open_meteo_10.0853_105.8678/2026-03-16/1773626400,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T09:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773626400
layer2_5,meteo_agent,10,1.0,open-meteo,Asia/Ho_Chi_Minh,51.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,4.0,21.737,0.5082,64.5997,1.0,0.1,0.1,0.92,28.937,29.087,51.0,open_meteo_hourly,False,False,falling,0.1,False,0.92,1773630000,weather/open_meteo_10.0853_105.8678/2026-03-16/1773630000,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T10:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773630000
layer2_5,meteo_agent,11,1.0,open-meteo,Asia/Ho_Chi_Minh,51.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,12.0,21.487,0.5769,62.3461,1.0,0.1,0.1,0.92,29.537,29.437,51.0,open_meteo_hourly,False,False,falling,0.1,False,0.92,1773633600,weather/open_meteo_10.0853_105.8678/2026-03-16/1773633600,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T11:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773633600
layer2_5,meteo_agent,12,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,30.0,21.237,0.6339,61.0452,1.0,0.0,0.0,0.92,30.537,29.537,1.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773637200,weather/open_meteo_10.0853_105.8678/2026-03-16/1773637200,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T12:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773637200
layer2_5,meteo_agent,13,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,36.0,20.937,0.6082,57.7318,1.0,0.0,0.0,0.92,31.137,30.187,1.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773640800,weather/open_meteo_10.0853_105.8678/2026-03-16/1773640800,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T13:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773640800
layer2_5,meteo_agent,14,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,42.0,21.287,0.6286,58.4804,1.0,0.0,0.0,0.92,31.337,30.337,1.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773644400,weather/open_meteo_10.0853_105.8678/2026-03-16/1773644400,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T14:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773644400
layer2_5,meteo_agent,15,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,33.0,21.487,0.5496,58.3599,1.0,0.0,0.0,0.92,31.537,30.587,1.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773648000,weather/open_meteo_10.0853_105.8678/2026-03-16/1773648000,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T15:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773648000
layer2_5,meteo_agent,16,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,33.0,21.437,0.343,58.6832,1.0,0.0,0.0,0.92,31.337,30.437,1.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773651600,weather/open_meteo_10.0853_105.8678/2026-03-16/1773651600,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T16:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773651600
layer2_5,meteo_agent,17,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,21.0,20.937,0.2401,64.0572,1.0,0.0,0.0,0.92,30.687,28.387,1.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773655200,weather/open_meteo_10.0853_105.8678/2026-03-16/1773655200,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T17:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773655200
layer2_5,meteo_agent,18,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,20.0,21.337,0.1084,68.1841,1.0,0.0,0.0,0.92,29.787,27.737,1.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773658800,weather/open_meteo_10.0853_105.8678/2026-03-16/1773658800,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T18:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773658800
layer2_5,meteo_agent,19,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,12.0,21.387,0.0825,70.4245,0.0,0.0,0.0,0.92,29.337,27.237,0.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773662400,weather/open_meteo_10.0853_105.8678/2026-03-16/1773662400,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T19:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773662400
layer2_5,meteo_agent,20,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,5.0,21.687,0.0501,74.5229,0.0,0.0,0.0,0.92,29.337,26.587,0.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773666000,weather/open_meteo_10.0853_105.8678/2026-03-16/1773666000,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T20:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773666000
layer2_5,meteo_agent,21,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,1.0,21.987,0.0417,76.8009,0.0,0.0,0.0,0.92,29.037,26.387,0.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773669600,weather/open_meteo_10.0853_105.8678/2026-03-16/1773669600,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T21:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773669600
layer2_5,meteo_agent,22,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,3.0,21.887,0.03,81.2327,0.0,0.0,0.0,0.92,27.737,25.337,0.0,open_meteo_hourly,False,False,stable,0.0,False,0.92,1773673200,weather/open_meteo_10.0853_105.8678/2026-03-16/1773673200,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T22:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773673200
layer2_5,meteo_agent,23,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,3.0,21.837,0.0307,81.2264,0.0,0.0,0.0,0.92,27.587,25.287,0.0,open_meteo_hourly,False,False,stable,0.0,False,0.92,1773676800,weather/open_meteo_10.0853_105.8678/2026-03-16/1773676800,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-16T23:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773676800
layer2_5,meteo_agent,00,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,7.0,21.887,0.0303,80.9916,0.0,0.0,0.0,0.92,27.537,25.387,0.0,open_meteo_hourly,False,False,stable,0.0,False,0.92,1773680400,weather/open_meteo_10.0853_105.8678/2026-03-17/1773680400,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-17T00:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773680400
layer2_5,meteo_agent,01,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,9.0,21.987,0.0301,81.2454,0.0,0.0,0.0,0.92,27.487,25.437,0.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773684000,weather/open_meteo_10.0853_105.8678/2026-03-17/1773684000,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-17T01:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773684000
layer2_5,meteo_agent,02,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,16.0,21.987,0.0282,81.9733,0.0,0.0,0.0,0.92,27.337,25.287,0.0,open_meteo_hourly,False,False,stable,0.0,False,0.92,1773687600,weather/open_meteo_10.0853_105.8678/2026-03-17/1773687600,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-17T02:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773687600
layer2_5,meteo_agent,03,0.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,21.0,22.037,0.0228,83.7059,0.0,0.0,0.0,0.92,26.987,24.987,1.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773691200,weather/open_meteo_10.0853_105.8678/2026-03-17/1773691200,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-17T03:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773691200
layer2_5,meteo_agent,04,0.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,20.0,22.187,0.0196,84.7267,0.0,0.0,0.0,0.92,26.837,24.937,1.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773694800,weather/open_meteo_10.0853_105.8678/2026-03-17/1773694800,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-17T04:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773694800
layer2_5,meteo_agent,05,0.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,True,False,False,True,Ambient humidity is high and may influence canopy microclimate.,0.92,info,ok,0.0,25.0,21.887,0.0165,85.9717,0.0,0.0,0.0,0.92,26.337,24.387,1.0,open_meteo_hourly,False,True,rising,0.0,False,0.92,1773698400,weather/open_meteo_10.0853_105.8678/2026-03-17/1773698400,Ambient humidity is high and may influence canopy microclimate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-17T05:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773698400
layer2_5,meteo_agent,06,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,True,False,False,True,Ambient humidity is high and may influence canopy microclimate.,0.92,info,ok,0.0,12.0,21.937,0.0162,85.9765,0.0,0.0,0.0,0.92,26.237,24.437,0.0,open_meteo_hourly,False,True,rising,0.0,False,0.92,1773702000,weather/open_meteo_10.0853_105.8678/2026-03-17/1773702000,Ambient humidity is high and may influence canopy microclimate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-17T06:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773702000
layer2_5,meteo_agent,07,1.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,True,False,False,True,Ambient humidity is high and may influence canopy microclimate.,0.92,info,ok,0.0,11.0,22.637,0.0519,86.0446,1.0,0.0,0.0,0.92,26.187,25.137,0.0,open_meteo_hourly,False,True,rising,0.0,False,0.92,1773705600,weather/open_meteo_10.0853_105.8678/2026-03-17/1773705600,Ambient humidity is high and may influence canopy microclimate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-17T07:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773705600
layer2_5,meteo_agent,08,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,40.0,22.287,0.1913,79.6159,1.0,0.0,0.0,0.92,26.337,26.087,1.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773709200,weather/open_meteo_10.0853_105.8678/2026-03-17/1773709200,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-17T08:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773709200
layer2_5,meteo_agent,09,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,48.0,22.287,0.3359,73.9677,1.0,0.0,0.0,0.92,27.187,27.337,1.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773712800,weather/open_meteo_10.0853_105.8678/2026-03-17/1773712800,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-17T09:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773712800
layer2_5,meteo_agent,10,1.0,open-meteo,Asia/Ho_Chi_Minh,2.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,69.0,21.737,0.4594,64.9746,1.0,0.0,0.0,0.92,28.787,28.987,2.0,open_meteo_hourly,False,False,stable,-0.1,False,0.92,1773716400,weather/open_meteo_10.0853_105.8678/2026-03-17/1773716400,Weather stream is stable for downstream fusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-17T10:00:00+07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,meteo/open_meteo_10.0853_105.8678,1773716400
